Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Y_lat,X_lon,Georeference
2020,CA,Imperial County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,549.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,06025,33.03983803,-115.3663522,POINT (-115.3663522 33.03983803)
2020,CO,Kiowa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,08061,38.42787727,-102.7340943,POINT (-102.7340943 38.42787727)
2020,AL,Sumter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,445.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,01119,32.59037604,-88.20038104,POINT (-88.20038104 32.59037604)
2020,AR,Cleburne County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,05023,35.53995418,-92.02308708,POINT (-92.02308708 35.53995418)
2020,ID,Butte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,16023,43.7181808,-113.1604386,POINT (-113.1604386 43.7181808)
2020,FL,Levy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,12075,29.32617444,-82.73615238,POINT (-82.73615238 29.32617444)
2020,GA,Paulding County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,372.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,13223,33.92371136,-84.86143774,POINT (-84.86143774 33.92371136)
2020,GA,Screven County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,523.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,13251,32.74878814,-81.61023555,POINT (-81.61023555 32.74878814)
2020,GA,Fannin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,13111,34.86258698,-84.31826456,POINT (-84.31826456 34.86258698)
2020,GA,Bacon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13005,31.55262512,-82.44844815,POINT (-82.44844815 31.55262512)
2020,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,409.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13,32.6549,-83.4547,POINT (-83.4547 32.6549)
2020,GA,Terrell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13273,31.77575531,-84.43289201,POINT (-84.43289201 31.77575531)
2020,AR,Phillips County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,05107,34.4379144,-90.84274214,POINT (-90.84274214 34.4379144)
2020,CO,Garfield County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,08045,39.59214177,-107.8989386,POINT (-107.8989386 39.59214177)
2020,IA,Story County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,19169,42.03429582,-93.47108799,POINT (-93.47108799 42.03429582)
2020,AR,Randolph County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,324.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,05121,36.34028618,-91.031562,POINT (-91.031562 36.34028618)
2020,GA,Paulding County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,13223,33.92371136,-84.86143774,POINT (-84.86143774 33.92371136)
2020,CA,Amador County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,356.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,06005,38.4421067,-120.6446715,POINT (-120.6446715 38.4421067)
2020,CA,Modoc County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,06049,41.58434456,-120.7206443,POINT (-120.7206443 41.58434456)
2020,AR,Cross County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,476.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,05037,35.29490652,-90.7693222,POINT (-90.7693222 35.29490652)
2020,CO,Lincoln County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,333.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,08073,38.98435322,-103.5105105,POINT (-103.5105105 38.98435322)
2020,IA,Audubon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,19009,41.68368198,-94.91529759,POINT (-94.91529759 41.68368198)
2020,AK,Valdez-Cordova,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,130.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Asian,T2,02261,61.53520931,-144.3399175,POINT (-144.3399175 61.53520931)
2020,FL,Okeechobee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,396.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,12093,27.39200372,-80.888376,POINT (-80.888376 27.39200372)
2020,AL,Shelby County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,01117,33.27201457,-86.66122268,POINT (-86.66122268 33.27201457)
2020,AR,White County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,624.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,05145,35.26067773,-91.7431975,POINT (-91.7431975 35.26067773)
2020,CO,Mineral County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,08079,37.66759623,-106.9297761,POINT (-106.9297761 37.66759623)
2020,AR,Arkansas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,550.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,05001,34.29125921,-91.36786842,POINT (-91.36786842 34.29125921)
2020,AR,Phillips County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,410.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,05107,34.4379144,-90.84274214,POINT (-90.84274214 34.4379144)
2020,IA,Mahaska County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,19123,41.33520594,-92.64417592,POINT (-92.64417592 41.33520594)
2020,AR,Lonoke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,05085,34.75780043,-91.88645414,POINT (-91.88645414 34.75780043)
2020,GA,Madison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,13195,34.12769461,-83.20630677,POINT (-83.20630677 34.12769461)
2020,FL,Gilchrist County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,421.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,12041,29.73038428,-82.79542897,POINT (-82.79542897 29.73038428)
2020,IA,Greene County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,238.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,19073,42.03421712,-94.40478541,POINT (-94.40478541 42.03421712)
2020,GA,Clarke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,13059,33.95588157,-83.36843056,POINT (-83.36843056 33.95588157)
2020,FL,Suwannee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,12121,30.2003965,-82.98588322,POINT (-82.98588322 30.2003965)
2020,FL,Holmes County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,12059,30.87150482,-85.80978395,POINT (-85.80978395 30.87150482)
2020,AL,Fayette County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,311.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,01057,33.72602615,-87.737743,POINT (-87.737743 33.72602615)
2020,GA,Cobb County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13067,33.94866432,-84.57215492,POINT (-84.57215492 33.94866432)
2020,AL,Limestone County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,496.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,01083,34.81637896,-86.98018142,POINT (-86.98018142 34.81637896)
2020,AL,Russell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,01113,32.2954719,-85.18139855,POINT (-85.18139855 32.2954719)
2020,AK,Bristol Bay,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,02060,58.75349599,-156.694662,POINT (-156.694662 58.75349599)
2020,GA,Greene County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,13133,33.57779246,-83.16490016,POINT (-83.16490016 33.57779246)
2020,FL,St. Johns County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,276.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,12109,29.88869666,-81.45087542,POINT (-81.45087542 29.88869666)
2020,AR,Pope County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,348.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,05115,35.45147585,-93.02658378,POINT (-93.02658378 35.45147585)
2020,CA,Lassen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,227.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Hispanic,T2,06035,40.66935811,-120.5898736,POINT (-120.5898736 40.66935811)
2020,CO,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,212.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,08065,39.19670442,-106.341652,POINT (-106.341652 39.19670442)
2020,AR,Monroe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,05095,34.67801172,-91.19694544,POINT (-91.19694544 34.67801172)
2020,GA,Camden County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,13039,30.93036103,-81.68070853,POINT (-81.68070853 30.93036103)
2020,CO,Elbert County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,168.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,08039,39.28030152,-104.1306718,POINT (-104.1306718 39.28030152)
2020,AR,Columbia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,05027,33.21644457,-93.21637984,POINT (-93.21637984 33.21644457)
2020,GA,Clarke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,315.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,13059,33.95588157,-83.36843056,POINT (-83.36843056 33.95588157)
2020,GA,Grady County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,568.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,13131,30.87681982,-84.22831529,POINT (-84.22831529 30.87681982)
2020,CO,Prowers County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,337.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,08099,37.9514657,-102.3844108,POINT (-102.3844108 37.9514657)
2020,CO,Hinsdale County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,08053,37.83084464,-107.3018567,POINT (-107.3018567 37.83084464)
2020,AK,Anchorage,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,360.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,02020,61.15914453,-149.1045591,POINT (-149.1045591 61.15914453)
2020,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,131.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Hispanic,T2,19,42.076,-93.5022,POINT (-93.5022 42.076)
2020,AR,Lonoke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,294.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,05085,34.75780043,-91.88645414,POINT (-91.88645414 34.75780043)
2020,GA,Hancock County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,More than one race,T2,13141,33.27260243,-82.99831753,POINT (-82.99831753 33.27260243)
2020,CO,Mineral County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,08079,37.66759623,-106.9297761,POINT (-106.9297761 37.66759623)
2020,CA,Yuba County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,349.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,More than one race,T2,06115,39.26727223,-121.3410525,POINT (-121.3410525 39.26727223)
2020,GA,Murray County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,13213,34.78614346,-84.74520717,POINT (-84.74520717 34.78614346)
2020,GA,Coweta County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,167.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Asian,T2,13077,33.35239846,-84.7549457,POINT (-84.7549457 33.35239846)
2020,IA,Lucas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,19117,41.03071753,-93.33130723,POINT (-93.33130723 41.03071753)
2020,CA,Glenn County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,06021,39.59703605,-122.3825248,POINT (-122.3825248 39.59703605)
2020,AL,Crenshaw County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,567.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,01041,31.73779257,-86.31468334,POINT (-86.31468334 31.73779257)
2020,CO,Eagle County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Black,T2,08037,39.62083997,-106.6892746,POINT (-106.6892746 39.62083997)
2020,GA,Oconee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,13219,33.83277399,-83.43724012,POINT (-83.43724012 33.83277399)
2020,GA,Mitchell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,13205,31.22517989,-84.19050964,POINT (-84.19050964 31.22517989)
2020,AK,Aleutians East,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,155.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,02013,55.44239333,-161.9599296,POINT (-161.9599296 55.44239333)
2020,ID,Twin Falls County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,75.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Hispanic,T2,16083,42.35128451,-114.6545874,POINT (-114.6545874 42.35128451)
2020,GA,Madison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,13195,34.12769461,-83.20630677,POINT (-83.20630677 34.12769461)
2020,AR,Arkansas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,05001,34.29125921,-91.36786842,POINT (-91.36786842 34.29125921)
2020,GA,Talbot County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,583.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,13263,32.69475119,-84.52541596,POINT (-84.52541596 32.69475119)
2020,CO,Rio Grande County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,08105,37.57448694,-106.3790066,POINT (-106.3790066 37.57448694)
2020,IA,Calhoun County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Hispanic,T2,19025,42.3845842,-94.65003848,POINT (-94.65003848 42.3845842)
2020,CO,Arapahoe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,124.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Asian,T2,08005,39.64309757,-104.3392855,POINT (-104.3392855 39.64309757)
2020,CO,Gilpin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,08047,39.85511448,-105.5154772,POINT (-105.5154772 39.85511448)
2020,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,13,32.6549,-83.4547,POINT (-83.4547 32.6549)
2020,IA,Decatur County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,19053,40.73950821,-93.79096171,POINT (-93.79096171 40.73950821)
2020,FL,Lafayette County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Hispanic,T2,12067,29.98897732,-83.17831563,POINT (-83.17831563 29.98897732)
2020,GA,Webster County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,13307,32.04538993,-84.54527654,POINT (-84.54527654 32.04538993)
2020,AL,St. Clair County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,590.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,01115,33.71606539,-86.31496031,POINT (-86.31496031 33.71606539)
2020,GA,Brooks County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,323.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,13027,30.84144612,-83.57755981,POINT (-83.57755981 30.84144612)
2020,ID,Boise County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,195.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,16015,43.98200427,-115.7224928,POINT (-115.7224928 43.98200427)
2020,FL,Suwannee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,12121,30.2003965,-82.98588322,POINT (-82.98588322 30.2003965)
2020,CO,Gunnison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,224.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Hispanic,T2,08051,38.66343125,-107.027853,POINT (-107.027853 38.66343125)
2020,CO,Douglas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,185.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,08035,39.32412254,-104.9191962,POINT (-104.9191962 39.32412254)
2020,ID,Latah County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,213.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,16057,46.80804001,-116.7123175,POINT (-116.7123175 46.80804001)
2020,FL,Bay County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,478,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,12005,30.28637671,-85.53332766,POINT (-85.53332766 30.28637671)
2020,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,01,32.7949,-86.8267,POINT (-86.8267 32.7949)
2020,GA,Richmond County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,13245,33.36402065,-82.07349647,POINT (-82.07349647 33.36402065)
2020,CA,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,424.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,06033,39.09812912,-122.746033,POINT (-122.746033 39.09812912)
